,Buyer_ID,Personal_Order_Number,Personal_Purchase_Number,Product_ID,Seller_ID,Quantity,Price,Fullfill_Date,Sell_Time
328,372,57,[1 2 3 4 5 6],2211,413,235,145.8,2007-04-29,18:06:44
329,233,57,[1 2 3 4 5 6 7 8],3719,452,93,13.67,2007-04-29,18:06:44
330,407,58,[1 2 3 4 5 6],95,94,133,13.48,2007-06-30,13:53:59
331,87,59,[1 2],1222,324,78,8.65,2007-07-27,16:45:11
332,494,59,[1 2 3 4 5 6 7 8 9],2960,480,26,17.64,2007-07-27,16:45:11
333,18,59,[ 1  2  3  4  5  6  7  8  9 10],915,295,101,12.45,2007-07-27,16:45:11
334,257,59,[1 2 3],445,63,50,14.18,2007-07-27,16:45:11
335,171,59,[1 2 3 4 5 6 7 8],3284,484,60,152.93,2007-07-27,16:45:11
336,33,60,[1 2],2814,276,44,22.59,2007-07-27,16:45:11
337,340,60,[1 2 3 4 5 6 7 8 9],3162,406,233,784.23,2007-07-27,16:45:11
338,235,60,[ 1  2  3  4  5  6  7  8  9 10],2206,463,85,345.85,2007-07-27,16:45:11
339,112,60,[1 2 3],284,65,168,5.17,2007-07-27,16:45:11
340,45,60,[1 2 3 4 5 6 7 8],168,167,158,11.62,2007-07-27,16:45:11
341,460,61,[1 2],2821,68,74,17.03,2007-07-27,16:45:11
342,139,61,[1 2 3 4 5 6 7 8 9],3740,0,65,32.86,2007-07-27,16:45:11
343,453,61,[ 1  2  3  4  5  6  7  8  9 10],361,286,39,44.82,2007-07-27,16:45:11
344,476,61,[1 2 3],168,425,18,8.87,2007-07-27,16:45:11
345,18,61,[1 2 3 4 5 6 7 8],2794,162,37,52.16,2007-07-27,16:45:11
346,198,62,[1 2],2029,245,84,26.18,2007-07-27,16:45:11
347,352,62,[1 2 3 4 5 6 7 8 9],482,260,182,20.57,2007-07-27,16:45:11
348,333,62,[ 1  2  3  4  5  6  7  8  9 10],317,392,133,5.9,2007-07-27,16:45:11
349,496,62,[1 2 3],927,69,196,43.41,2007-07-27,16:45:11
350,62,62,[1 2 3 4 5 6 7 8],3656,48,36,80.04,2007-07-27,16:45:11
351,11,63,[1 2],2849,221,195,14.17,2007-07-27,16:45:11
352,360,63,[1 2 3 4 5 6 7 8 9],1808,442,79,23.2,2007-07-27,16:45:11
353,320,63,[ 1  2  3  4  5  6  7  8  9 10],406,238,216,58.22,2007-07-27,16:45:11
354,214,63,[1 2 3],2114,223,160,1047.77,2007-07-27,16:45:11
355,234,63,[1 2 3 4 5 6 7 8],1759,229,250,19.9,2007-07-27,16:45:11
356,201,64,[1 2],316,82,19,9.7,2022-09-08,13:45:10
357,53,65,[1 2 3 4 5 6],1799,297,166,15.1,2015-07-06,08:07:17
358,163,65,[1 2 3 4 5],2255,87,118,212.21,2015-07-06,08:07:17
359,89,65,[1 2 3 4 5],1977,317,55,21.17,2015-07-06,08:07:17
360,305,65,[1 2 3 4 5 6],2885,139,32,14.92,2015-07-06,08:07:17
361,16,65,[1 2 3 4 5 6],468,326,166,56.84,2015-07-06,08:07:17
362,205,65,[1 2 3 4 5 6 7 8],3712,154,220,6.47,2015-07-06,08:07:17
363,442,65,[ 1  2  3  4  5  6  7  8  9 10 11 12],3063,372,100,74.64,2015-07-06,08:07:17
364,328,65,[ 1  2  3  4  5  6  7  8  9 10],3639,376,111,138.55,2015-07-06,08:07:17
365,389,66,[1 2 3 4 5 6],1456,154,99,11.73,2015-07-06,08:07:17
366,22,66,[1 2 3 4 5],3423,282,187,1052.66,2015-07-06,08:07:17
367,417,66,[1 2 3 4 5],785,135,193,108.78,2015-07-06,08:07:17
368,107,66,[1 2 3 4 5 6],112,307,220,8.56,2015-07-06,08:07:17
369,13,66,[1 2 3 4 5 6],685,210,49,204.27,2015-07-06,08:07:17
370,30,66,[1 2 3 4 5 6 7 8],2697,499,23,7.36,2015-07-06,08:07:17
371,9,66,[ 1  2  3  4  5  6  7  8  9 10 11 12],515,199,164,45.36,2015-07-06,08:07:17
372,222,66,[ 1  2  3  4  5  6  7  8  9 10],2793,210,240,6.27,2015-07-06,08:07:17
373,211,67,[1 2 3 4 5 6],3158,94,155,39.26,2015-07-06,08:07:17
374,371,67,[1 2 3 4 5],1984,39,227,8.83,2015-07-06,08:07:17
375,492,67,[1 2 3 4 5],2853,162,138,18.65,2015-07-06,08:07:17
376,104,67,[1 2 3 4 5 6],2062,166,137,13.29,2015-07-06,08:07:17
377,404,67,[1 2 3 4 5 6],1152,247,234,462.94,2015-07-06,08:07:17
378,266,67,[1 2 3 4 5 6 7 8],3081,299,151,451.21,2015-07-06,08:07:17
379,189,67,[ 1  2  3  4  5  6  7  8  9 10 11 12],2721,419,97,26.94,2015-07-06,08:07:17
380,332,67,[ 1  2  3  4  5  6  7  8  9 10],3729,453,201,29.07,2015-07-06,08:07:17
381,239,68,[1 2 3 4 5 6],2756,255,57,17.44,2015-07-06,08:07:17
382,175,68,[1 2 3 4 5],3054,431,46,10.56,2015-07-06,08:07:17
383,77,68,[1 2 3 4 5],695,96,3,11.09,2015-07-06,08:07:17
384,150,68,[1 2 3 4 5 6],2782,365,153,485.58,2015-07-06,08:07:17
385,264,68,[1 2 3 4 5 6],1500,403,102,8.12,2015-07-06,08:07:17
386,380,68,[1 2 3 4 5 6 7 8],2522,289,101,903.27,2015-07-06,08:07:17
387,89,68,[ 1  2  3  4  5  6  7  8  9 10 11 12],2335,387,190,955.08,2015-07-06,08:07:17
388,414,68,[ 1  2  3  4  5  6  7  8  9 10],2879,432,34,9.99,2015-07-06,08:07:17
389,211,69,[1 2 3 4 5 6],3563,77,249,38.8,2015-07-06,08:07:17
390,375,69,[1 2 3 4 5],53,424,250,35.98,2015-07-06,08:07:17
391,104,69,[1 2 3 4 5],3772,49,250,10.36,2015-07-06,08:07:17
392,25,69,[1 2 3 4 5 6],3689,419,113,201.77,2015-07-06,08:07:17
393,376,69,[1 2 3 4 5 6],403,130,141,13.04,2015-07-06,08:07:17
394,416,69,[1 2 3 4 5 6 7 8],1918,154,229,14.32,2015-07-06,08:07:17
395,319,69,[ 1  2  3  4  5  6  7  8  9 10 11 12],1038,60,7,52.9,2015-07-06,08:07:17
396,317,69,[ 1  2  3  4  5  6  7  8  9 10],2622,241,161,72.39,2015-07-06,08:07:17
397,265,70,[1 2 3 4 5 6],1110,209,134,161.4,2015-07-06,08:07:17
398,319,70,[1 2 3 4 5],679,149,112,16.48,2015-07-06,08:07:17
399,156,70,[1 2 3 4 5],3381,11,66,80.86,2015-07-06,08:07:17
400,153,70,[1 2 3 4 5 6],1351,337,177,24.85,2015-07-06,08:07:17
401,389,70,[1 2 3 4 5 6],1924,329,216,23.47,2015-07-06,08:07:17
402,257,70,[1 2 3 4 5 6 7 8],2260,71,241,519.04,2015-07-06,08:07:17
403,395,70,[ 1  2  3  4  5  6  7  8  9 10 11 12],3364,495,160,53.41,2015-07-06,08:07:17
404,471,70,[ 1  2  3  4  5  6  7  8  9 10],1766,234,19,11.96,2015-07-06,08:07:17
405,212,71,[1 2 3 4 5 6],2287,178,58,858.5,2015-07-06,08:07:17
406,281,71,[1 2 3 4 5],2422,121,136,41.9,2015-07-06,08:07:17
407,211,71,[1 2 3 4 5],2829,151,58,473.81,2015-07-06,08:07:17
408,351,71,[1 2 3 4 5 6],2495,217,247,12.8,2015-07-06,08:07:17
409,419,71,[1 2 3 4 5 6],3196,36,196,62.57,2015-07-06,08:07:17
410,117,71,[1 2 3 4 5 6 7 8],3745,90,21,52.74,2015-07-06,08:07:17
411,312,71,[ 1  2  3  4  5  6  7  8  9 10 11 12],1045,191,36,111.78,2015-07-06,08:07:17
412,311,71,[ 1  2  3  4  5  6  7  8  9 10],2458,420,241,21.19,2015-07-06,08:07:17
413,365,72,[1 2 3 4 5 6],1245,478,175,1765.22,2015-07-06,08:07:17
414,189,72,[1 2 3 4 5],1689,481,247,8.63,2015-07-06,08:07:17
415,265,72,[1 2 3 4 5],66,264,200,23.86,2015-07-06,08:07:17
416,121,72,[1 2 3 4 5 6],677,309,20,13.41,2015-07-06,08:07:17
417,55,72,[1 2 3 4 5 6],284,96,164,6.92,2015-07-06,08:07:17
418,36,72,[1 2 3 4 5 6 7 8],1801,472,204,24.14,2015-07-06,08:07:17
419,353,72,[ 1  2  3  4  5  6  7  8  9 10 11 12],3191,287,104,43.49,2015-07-06,08:07:17
420,429,72,[ 1  2  3  4  5  6  7  8  9 10],1685,387,198,9.49,2015-07-06,08:07:17
421,187,73,[1 2 3 4 5 6 7 8 9],2186,437,152,65.26,2005-02-12,01:41:30
422,416,73,[1 2 3 4 5 6 7],2554,399,48,32.2,2005-02-12,01:41:30
423,161,74,[1 2 3 4 5 6 7 8 9],1079,127,187,16.88,2005-02-12,01:41:30
424,117,74,[1 2 3 4 5 6 7],1088,120,231,85.41,2005-02-12,01:41:30
425,262,75,[1 2 3 4 5],2108,133,196,253.01,2000-10-09,13:49:56
426,72,75,[1 2 3 4 5 6 7],3570,438,201,544.08,2000-10-09,13:49:56
427,454,75,[ 1  2  3  4  5  6  7  8  9 10 11],603,177,157,1404.5,2000-10-09,13:49:56
428,297,75,[1 2],640,345,72,32.63,2000-10-09,13:49:56
429,304,75,[ 1  2  3  4  5  6  7  8  9 10 11],3226,336,147,405.69,2000-10-09,13:49:56
430,464,75,[1 2 3 4 5 6 7],1386,42,94,20.01,2000-10-09,13:49:56
431,193,76,[1 2 3 4 5],3593,70,50,8.4,2000-10-09,13:49:56
432,202,76,[1 2 3 4 5 6 7],3468,269,73,149.93,2000-10-09,13:49:56
433,71,76,[ 1  2  3  4  5  6  7  8  9 10 11],1895,213,93,14.6,2000-10-09,13:49:56
434,323,76,[1 2],72,12,69,87.91,2000-10-09,13:49:56
435,214,76,[ 1  2  3  4  5  6  7  8  9 10 11],3182,99,214,16.96,2000-10-09,13:49:56
436,130,76,[1 2 3 4 5 6 7],1849,195,228,17.37,2000-10-09,13:49:56
437,358,77,[1 2 3 4 5],2064,405,23,10.25,2000-10-09,13:49:56
438,121,77,[1 2 3 4 5 6 7],1045,51,143,123.75,2000-10-09,13:49:56
439,424,77,[ 1  2  3  4  5  6  7  8  9 10 11],2340,363,59,579.79,2000-10-09,13:49:56
440,115,77,[1 2],3207,183,88,15.89,2000-10-09,13:49:56
441,92,77,[ 1  2  3  4  5  6  7  8  9 10 11],3690,396,229,27.68,2000-10-09,13:49:56
442,13,77,[1 2 3 4 5 6 7],1842,472,52,1015.77,2000-10-09,13:49:56
443,252,78,[1 2 3 4 5],2846,231,98,223.32,2000-10-09,13:49:56
444,246,78,[1 2 3 4 5 6 7],2888,236,200,167.19,2000-10-09,13:49:56
445,10,78,[ 1  2  3  4  5  6  7  8  9 10 11],2017,216,54,19.0,2000-10-09,13:49:56
446,424,78,[1 2],2165,485,196,742.31,2000-10-09,13:49:56
447,297,78,[ 1  2  3  4  5  6  7  8  9 10 11],2730,126,86,36.67,2000-10-09,13:49:56
448,55,78,[1 2 3 4 5 6 7],3797,67,112,169.64,2000-10-09,13:49:56
449,138,79,[1 2 3 4 5],592,167,40,9.34,2000-10-09,13:49:56
450,405,79,[1 2 3 4 5 6 7],1583,59,5,16.48,2000-10-09,13:49:56
451,168,79,[ 1  2  3  4  5  6  7  8  9 10 11],2019,25,173,20.76,2000-10-09,13:49:56
452,365,79,[1 2],3142,328,99,17.48,2000-10-09,13:49:56
453,484,79,[ 1  2  3  4  5  6  7  8  9 10 11],2600,125,230,10.13,2000-10-09,13:49:56
454,231,79,[1 2 3 4 5 6 7],2931,65,212,26.03,2000-10-09,13:49:56
455,482,80,[1 2 3 4 5],1683,150,8,29.58,2000-10-09,13:49:56
456,44,80,[1 2 3 4 5 6 7],2693,2,28,32.54,2000-10-09,13:49:56
457,107,80,[ 1  2  3  4  5  6  7  8  9 10 11],1054,250,199,13.01,2000-10-09,13:49:56
458,15,80,[1 2],1116,36,74,1126.8,2000-10-09,13:49:56
459,302,80,[ 1  2  3  4  5  6  7  8  9 10 11],2581,10,155,15.67,2000-10-09,13:49:56
460,272,80,[1 2 3 4 5 6 7],457,297,21,11.11,2000-10-09,13:49:56
461,263,81,[ 1  2  3  4  5  6  7  8  9 10 11 12],1697,257,16,6.01,2005-06-28,19:44:06
462,447,82,[1 2 3],822,248,203,64.97,2013-10-07,18:58:24
463,267,82,[1 2 3 4 5 6 7],740,465,55,67.49,2013-10-07,18:58:24
464,187,82,[ 1  2  3  4  5  6  7  8  9 10 11 12],2730,481,199,38.07,2013-10-07,18:58:24
465,286,82,[ 1  2  3  4  5  6  7  8  9 10 11 12],3535,283,124,17.32,2013-10-07,18:58:24
466,374,82,[1 2 3 4 5 6],3217,165,120,20.18,2013-10-07,18:58:24
467,249,82,[1 2 3 4 5 6 7 8],30,425,177,69.05,2013-10-07,18:58:24
468,0,82,[1 2 3 4 5 6 7 8 9],3436,242,51,12.75,2013-10-07,18:58:24
469,270,83,[1 2 3],1860,373,78,14.38,2013-10-07,18:58:24
470,348,83,[1 2 3 4 5 6 7],335,125,114,9.48,2013-10-07,18:58:24
471,226,83,[ 1  2  3  4  5  6  7  8  9 10 11 12],3031,415,27,79.17,2013-10-07,18:58:24
472,89,83,[ 1  2  3  4  5  6  7  8  9 10 11 12],3251,441,230,8.52,2013-10-07,18:58:24
473,377,83,[1 2 3 4 5 6],2517,429,159,51.13,2013-10-07,18:58:24
474,152,83,[1 2 3 4 5 6 7 8],2238,125,163,955.47,2013-10-07,18:58:24
475,297,83,[1 2 3 4 5 6 7 8 9],1522,70,59,15.41,2013-10-07,18:58:24
476,210,84,[1 2 3],802,460,228,11.78,2013-10-07,18:58:24
477,193,84,[1 2 3 4 5 6 7],148,206,211,1352.53,2013-10-07,18:58:24
478,57,84,[ 1  2  3  4  5  6  7  8  9 10 11 12],1537,4,225,50.51,2013-10-07,18:58:24
479,278,84,[ 1  2  3  4  5  6  7  8  9 10 11 12],1391,358,63,10.98,2013-10-07,18:58:24
480,158,84,[1 2 3 4 5 6],1093,402,214,68.02,2013-10-07,18:58:24
481,479,84,[1 2 3 4 5 6 7 8],1245,36,79,1906.14,2013-10-07,18:58:24
482,74,84,[1 2 3 4 5 6 7 8 9],619,160,66,14.71,2013-10-07,18:58:24
483,262,85,[1 2 3],1334,436,208,22.98,2013-10-07,18:58:24
484,28,85,[1 2 3 4 5 6 7],1818,1,99,68.72,2013-10-07,18:58:24
485,254,85,[ 1  2  3  4  5  6  7  8  9 10 11 12],3465,179,237,215.03,2013-10-07,18:58:24
486,168,85,[ 1  2  3  4  5  6  7  8  9 10 11 12],1189,488,158,28.32,2013-10-07,18:58:24
487,102,85,[1 2 3 4 5 6],2900,177,169,113.1,2013-10-07,18:58:24
488,151,85,[1 2 3 4 5 6 7 8],3367,435,83,8.22,2013-10-07,18:58:24
489,276,85,[1 2 3 4 5 6 7 8 9],2795,59,133,19.13,2013-10-07,18:58:24
490,268,86,[1 2 3],2909,142,169,194.06,2013-10-07,18:58:24
491,116,86,[1 2 3 4 5 6 7],1646,313,174,10.61,2013-10-07,18:58:24
492,290,86,[ 1  2  3  4  5  6  7  8  9 10 11 12],1138,279,211,31.11,2013-10-07,18:58:24
493,92,86,[ 1  2  3  4  5  6  7  8  9 10 11 12],2610,7,51,323.55,2013-10-07,18:58:24
494,464,86,[1 2 3 4 5 6],641,446,231,37.32,2013-10-07,18:58:24
495,158,86,[1 2 3 4 5 6 7 8],1861,229,214,9.83,2013-10-07,18:58:24
496,373,86,[1 2 3 4 5 6 7 8 9],1090,18,13,39.68,2013-10-07,18:58:24
497,185,87,[1 2 3],2269,136,181,20.03,2013-10-07,18:58:24
498,390,87,[1 2 3 4 5 6 7],2757,298,54,26.87,2013-10-07,18:58:24
499,160,87,[ 1  2  3  4  5  6  7  8  9 10 11 12],2608,22,199,27.82,2013-10-07,18:58:24
500,210,87,[ 1  2  3  4  5  6  7  8  9 10 11 12],410,103,218,20.47,2013-10-07,18:58:24
501,337,87,[1 2 3 4 5 6],2498,75,186,20.77,2013-10-07,18:58:24
502,298,87,[1 2 3 4 5 6 7 8],3472,70,67,4.04,2013-10-07,18:58:24
503,494,87,[1 2 3 4 5 6 7 8 9],76,52,223,14.87,2013-10-07,18:58:24
504,296,88,[1 2 3],3194,43,208,52.03,2013-10-07,18:58:24
505,86,88,[1 2 3 4 5 6 7],1957,445,136,46.67,2013-10-07,18:58:24
506,17,88,[ 1  2  3  4  5  6  7  8  9 10 11 12],547,308,134,20.71,2013-10-07,18:58:24
507,469,88,[ 1  2  3  4  5  6  7  8  9 10 11 12],2863,168,138,19.63,2013-10-07,18:58:24
508,63,88,[1 2 3 4 5 6],272,363,104,27.66,2013-10-07,18:58:24
509,55,88,[1 2 3 4 5 6 7 8],1614,127,198,16.85,2013-10-07,18:58:24
510,30,88,[1 2 3 4 5 6 7 8 9],2750,60,7,13.27,2013-10-07,18:58:24
511,480,89,[ 1  2  3  4  5  6  7  8  9 10 11 12],55,382,80,12.4,2005-05-01,04:24:24
512,62,89,[1 2 3 4 5 6],2879,466,27,11.02,2005-05-01,04:24:24
513,161,89,[ 1  2  3  4  5  6  7  8  9 10 11 12],61,34,175,826.12,2005-05-01,04:24:24
514,131,89,[1],712,236,51,45.67,2005-05-01,04:24:24
515,196,89,[1 2 3 4 5 6 7 8],2143,432,148,1274.18,2005-05-01,04:24:24
516,266,89,[1 2 3 4],2149,6,2,614.41,2005-05-01,04:24:24
517,422,90,[ 1  2  3  4  5  6  7  8  9 10 11 12],2466,292,180,65.49,2005-05-01,04:24:24
518,9,90,[1 2 3 4 5 6],2434,226,40,83.31,2005-05-01,04:24:24
519,408,90,[ 1  2  3  4  5  6  7  8  9 10 11 12],1424,250,53,15.59,2005-05-01,04:24:24
520,80,90,[1],2662,206,142,51.79,2005-05-01,04:24:24
521,320,90,[1 2 3 4 5 6 7 8],1046,18,181,7.31,2005-05-01,04:24:24
522,215,90,[1 2 3 4],1723,444,74,7.58,2005-05-01,04:24:24
523,370,91,[ 1  2  3  4  5  6  7  8  9 10 11 12],3560,337,224,22.07,2005-05-01,04:24:24
524,365,91,[1 2 3 4 5 6],1529,375,22,9.29,2005-05-01,04:24:24
525,364,91,[ 1  2  3  4  5  6  7  8  9 10 11 12],280,268,183,12.38,2005-05-01,04:24:24
526,477,91,[1],1310,99,110,27.67,2005-05-01,04:24:24
527,376,91,[1 2 3 4 5 6 7 8],2790,267,5,21.97,2005-05-01,04:24:24
528,198,91,[1 2 3 4],686,168,71,58.57,2005-05-01,04:24:24
529,163,92,[ 1  2  3  4  5  6  7  8  9 10 11 12],2154,410,34,26.46,2005-05-01,04:24:24
530,179,92,[1 2 3 4 5 6],345,255,99,16.52,2005-05-01,04:24:24
531,432,92,[ 1  2  3  4  5  6  7  8  9 10 11 12],3269,335,125,11.76,2005-05-01,04:24:24
532,360,92,[1],128,269,196,18.63,2005-05-01,04:24:24
533,395,92,[1 2 3 4 5 6 7 8],1781,196,77,14.94,2005-05-01,04:24:24
534,233,92,[1 2 3 4],2032,385,119,21.39,2005-05-01,04:24:24
535,352,93,[ 1  2  3  4  5  6  7  8  9 10 11 12],2012,446,203,18.76,2005-05-01,04:24:24
536,323,93,[1 2 3 4 5 6],2203,222,61,735.96,2005-05-01,04:24:24
537,198,93,[ 1  2  3  4  5  6  7  8  9 10 11 12],2651,131,188,5.68,2005-05-01,04:24:24
538,108,93,[1],1006,461,110,32.59,2005-05-01,04:24:24
539,383,93,[1 2 3 4 5 6 7 8],2152,460,49,878.0,2005-05-01,04:24:24
540,335,93,[1 2 3 4],3256,19,63,15.83,2005-05-01,04:24:24
541,228,94,[ 1  2  3  4  5  6  7  8  9 10 11 12],41,24,45,11.36,2005-05-01,04:24:24
542,261,94,[1 2 3 4 5 6],86,239,25,31.08,2005-05-01,04:24:24
543,207,94,[ 1  2  3  4  5  6  7  8  9 10 11 12],766,161,234,9.25,2005-05-01,04:24:24
544,114,94,[1],2453,257,220,17.86,2005-05-01,04:24:24
545,292,94,[1 2 3 4 5 6 7 8],1067,157,93,97.72,2005-05-01,04:24:24
546,302,94,[1 2 3 4],3354,102,170,44.27,2005-05-01,04:24:24
547,386,95,[1 2 3],3668,169,55,13.86,2011-01-30,23:24:01
548,344,95,[1 2 3 4 5 6 7 8],2807,249,18,40.15,2011-01-30,23:24:01
549,81,96,[1 2 3],288,194,126,49.77,2011-01-30,23:24:01
550,126,96,[1 2 3 4 5 6 7 8],1360,94,209,91.35,2011-01-30,23:24:01
551,43,97,[1 2 3],3183,137,50,315.92,2022-01-24,19:28:11
552,30,97,[1 2 3 4 5],1166,355,70,117.13,2022-01-24,19:28:11
553,319,97,[1 2 3 4 5 6],3265,407,233,9.32,2022-01-24,19:28:11
554,403,97,[1 2 3],676,89,59,35.91,2022-01-24,19:28:11
555,72,97,[1 2 3 4 5 6],1161,16,122,26.47,2022-01-24,19:28:11
556,84,97,[1 2 3 4 5 6],1092,435,189,245.97,2022-01-24,19:28:11
557,348,97,[1 2 3 4 5 6 7],118,384,182,2392.44,2022-01-24,19:28:11
558,115,97,[1 2 3 4 5 6 7 8],3570,221,43,577.56,2022-01-24,19:28:11
559,332,98,[1 2 3],2666,223,248,17.91,2022-01-24,19:28:11
560,25,98,[1 2 3 4 5],563,227,141,67.71,2022-01-24,19:28:11
561,327,98,[1 2 3 4 5 6],1023,399,77,33.96,2022-01-24,19:28:11
562,387,98,[1 2 3],3480,396,199,6.93,2022-01-24,19:28:11
563,267,98,[1 2 3 4 5 6],91,424,207,14.59,2022-01-24,19:28:11
564,29,98,[1 2 3 4 5 6],1637,424,109,92.06,2022-01-24,19:28:11
565,469,98,[1 2 3 4 5 6 7],718,456,126,37.32,2022-01-24,19:28:11
566,440,98,[1 2 3 4 5 6 7 8],2776,293,222,22.96,2022-01-24,19:28:11
567,31,99,[1 2 3],3020,243,4,7.73,2022-01-24,19:28:11
568,267,99,[1 2 3 4 5],74,77,243,13.93,2022-01-24,19:28:11
569,207,99,[1 2 3 4 5 6],1919,48,94,12.59,2022-01-24,19:28:11
570,178,99,[1 2 3],2848,404,243,25.2,2022-01-24,19:28:11
571,483,99,[1 2 3 4 5 6],3754,169,153,32.76,2022-01-24,19:28:11
572,98,99,[1 2 3 4 5 6],797,316,196,17.45,2022-01-24,19:28:11
573,362,99,[1 2 3 4 5 6 7],3637,62,123,434.88,2022-01-24,19:28:11
574,381,99,[1 2 3 4 5 6 7 8],3644,308,200,27.82,2022-01-24,19:28:11
575,192,100,[1 2 3],2178,48,40,560.06,2022-01-24,19:28:11
576,474,100,[1 2 3 4 5],1293,432,2,25.87,2022-01-24,19:28:11
577,425,100,[1 2 3 4 5 6],942,117,58,689.63,2022-01-24,19:28:11
578,181,100,[1 2 3],1255,441,102,37.61,2022-01-24,19:28:11
579,298,100,[1 2 3 4 5 6],1899,295,34,16.41,2022-01-24,19:28:11
580,145,100,[1 2 3 4 5 6],1697,92,180,7.26,2022-01-24,19:28:11
581,92,100,[1 2 3 4 5 6 7],1600,138,185,44.91,2022-01-24,19:28:11
582,378,100,[1 2 3 4 5 6 7 8],2701,36,82,18.45,2022-01-24,19:28:11
583,164,101,[1 2 3],99,180,167,11.92,2022-01-24,19:28:11
584,400,101,[1 2 3 4 5],2733,157,85,18.08,2022-01-24,19:28:11
585,431,101,[1 2 3 4 5 6],2441,417,165,13.9,2022-01-24,19:28:11
586,469,101,[1 2 3],645,226,207,22.2,2022-01-24,19:28:11
587,216,101,[1 2 3 4 5 6],896,481,58,119.2,2022-01-24,19:28:11
588,172,101,[1 2 3 4 5 6],2566,2,233,15.74,2022-01-24,19:28:11
589,90,101,[1 2 3 4 5 6 7],3074,417,196,31.94,2022-01-24,19:28:11
590,344,101,[1 2 3 4 5 6 7 8],507,285,68,136.15,2022-01-24,19:28:11
591,354,102,[1 2 3],2737,401,62,68.68,2022-01-24,19:28:11
592,29,102,[1 2 3 4 5],692,207,156,38.38,2022-01-24,19:28:11
593,269,102,[1 2 3 4 5 6],283,76,102,8.06,2022-01-24,19:28:11
594,38,102,[1 2 3],2921,6,246,16.21,2022-01-24,19:28:11
595,180,102,[1 2 3 4 5 6],307,12,161,171.23,2022-01-24,19:28:11
596,86,102,[1 2 3 4 5 6],2046,146,181,10.68,2022-01-24,19:28:11
597,26,102,[1 2 3 4 5 6 7],2773,470,107,15.96,2022-01-24,19:28:11
598,205,102,[1 2 3 4 5 6 7 8],1590,4,159,16.25,2022-01-24,19:28:11
599,198,103,[1 2 3],3231,115,176,16.22,2022-01-24,19:28:11
600,54,103,[1 2 3 4 5],73,415,158,1511.97,2022-01-24,19:28:11
601,248,103,[1 2 3 4 5 6],635,325,11,83.08,2022-01-24,19:28:11
602,446,103,[1 2 3],2685,367,242,91.66,2022-01-24,19:28:11
603,121,103,[1 2 3 4 5 6],3499,395,25,43.14,2022-01-24,19:28:11
604,487,103,[1 2 3 4 5 6],513,272,217,16.67,2022-01-24,19:28:11
605,294,103,[1 2 3 4 5 6 7],1889,313,74,9.32,2022-01-24,19:28:11
606,497,103,[1 2 3 4 5 6 7 8],1663,223,244,11.58,2022-01-24,19:28:11
607,171,104,[1 2 3],2181,25,205,556.05,2022-01-24,19:28:11
608,246,104,[1 2 3 4 5],3750,482,239,14.96,2022-01-24,19:28:11
609,304,104,[1 2 3 4 5 6],2921,206,232,13.54,2022-01-24,19:28:11
610,223,104,[1 2 3],3525,137,216,25.78,2022-01-24,19:28:11
611,373,104,[1 2 3 4 5 6],569,265,118,21.96,2022-01-24,19:28:11
612,48,104,[1 2 3 4 5 6],369,130,208,22.37,2022-01-24,19:28:11
613,98,104,[1 2 3 4 5 6 7],1904,93,175,11.11,2022-01-24,19:28:11
614,490,104,[1 2 3 4 5 6 7 8],1843,364,247,12.61,2022-01-24,19:28:11
615,344,105,[1 2],954,168,248,65.91,2006-03-03,10:30:12
616,382,105,[1],247,43,243,105.95,2006-03-03,10:30:12
617,396,106,[1 2],2056,309,200,14.46,2006-03-03,10:30:12
618,233,106,[1],1499,89,30,34.12,2006-03-03,10:30:12
619,379,107,[1 2 3],1146,158,43,136.88,2017-08-28,06:52:26
620,447,108,[1 2 3 4],277,359,143,35.92,2014-01-24,04:13:07
621,478,108,[1 2 3 4],3062,94,33,9.55,2014-01-24,04:13:07
622,331,108,[1 2 3 4 5 6 7 8 9],1231,215,65,1088.16,2014-01-24,04:13:07
623,167,108,[1 2 3 4 5 6],2945,235,61,14.51,2014-01-24,04:13:07
624,136,108,[ 1  2  3  4  5  6  7  8  9 10 11],3098,386,75,24.11,2014-01-24,04:13:07
625,1,108,[ 1  2  3  4  5  6  7  8  9 10 11],20,150,238,10.93,2014-01-24,04:13:07
626,268,108,[1 2 3 4],3456,48,130,42.78,2014-01-24,04:13:07
627,254,108,[ 1  2  3  4  5  6  7  8  9 10],1670,166,130,11.01,2014-01-24,04:13:07
628,377,109,[1 2 3 4],2765,51,200,65.36,2014-01-24,04:13:07
629,282,109,[1 2 3 4],3567,116,244,19.5,2014-01-24,04:13:07
630,126,109,[1 2 3 4 5 6 7 8 9],1299,86,246,36.64,2014-01-24,04:13:07
631,226,109,[1 2 3 4 5 6],837,23,165,95.37,2014-01-24,04:13:07
632,455,109,[ 1  2  3  4  5  6  7  8  9 10 11],590,49,193,20.8,2014-01-24,04:13:07
633,478,109,[ 1  2  3  4  5  6  7  8  9 10 11],3205,165,77,348.11,2014-01-24,04:13:07
634,100,109,[1 2 3 4],2496,398,42,17.15,2014-01-24,04:13:07
635,295,109,[ 1  2  3  4  5  6  7  8  9 10],2023,132,16,22.05,2014-01-24,04:13:07
636,196,110,[1 2 3 4],1360,466,240,93.86,2014-01-24,04:13:07
637,8,110,[1 2 3 4],780,261,243,19.0,2014-01-24,04:13:07
